InputZoom	TRUE
InputCenter	1000000000.000000000
InputRange	2.000000000
InputRefImped	50.000000000
XStart	0.000000000
XDelta	0.000000160
XDomain	0
XUnit	Sec
YUnit	V
FreqValidMax	1020000000.000000000
FreqValidMin	980000000.000000000
TimeString	Wed Apr 9 10:31:26.524 2014
Y
-0.6455	0.35228
-0.63952	0.34771
-0.63354	0.3558
-0.63425	0.34806
-0.63284	0.36037
-0.6455	0.35474
-0.64268	0.35685
-0.63811	0.35263
-0.64268	0.34736
-0.64163	0.35404
-0.636	0.35228
-0.64268	0.3565
-0.64655	0.35509
-0.64655	0.3572
-0.64585	0.34595
-0.64761	0.3456
-0.64479	0.34806
-0.64479	0.34841
-0.63706	0.3463
-0.64198	0.34314
-0.64374	0.35826
-0.64585	0.35615
-0.64726	0.35545
-0.63917	0.34138
-0.64058	0.34701
-0.6346	0.34806
-0.64761	0.34982
-0.64304	0.35087
-0.64163	0.35017
-0.64585	0.35193
-0.63811	0.35966
-0.64058	0.35545
-0.64479	0.33892
-0.63846	0.34736
-0.64761	0.34876
-0.64339	0.35404
-0.64585	0.3456
-0.64128	0.35509
-0.64268	0.3572
-0.64374	0.35052
-0.64585	0.35615
-0.64972	0.34455
-0.63425	0.35087
-0.64831	0.35158
-0.63214	0.35263
-0.64022	0.35756
-0.6469	0.34666
-0.63495	0.36002
-0.63636	0.35228
-0.6462	0.34701
-0.64268	0.34595
-0.64374	0.35545
-0.63319	0.35123
-0.6469	0.35826
-0.64374	0.35369
-0.63776	0.35334
-0.63741	0.35545
-0.63671	0.36142
-0.65077	0.35158
-0.63882	0.35439
-0.64339	0.35334
-0.64163	0.3565
-0.63987	0.35228
-0.64058	0.35052
-0.64128	0.3558
-0.64585	0.35404
-0.6578	0.35193
-0.64058	0.35615
-0.64972	0.35123
-0.64655	0.34771
-0.63846	0.35298
-0.6455	0.35439
-0.64514	0.35615
-0.63882	0.35474
-0.63636	0.35826
-0.63636	0.35896
-0.64866	0.35896
-0.64901	0.35615
-0.64233	0.34982
-0.64444	0.34876
-0.63846	0.34876
-0.64304	0.35123
-0.64444	0.3558
-0.65007	0.34138
-0.65147	0.35615
-0.636	0.34841
-0.63776	0.35193
-0.64374	0.35791
-0.64444	0.35193
-0.64128	0.35509
-0.64655	0.35861
-0.63952	0.3572
-0.63741	0.35052
-0.6462	0.35052
-0.64093	0.35052
-0.6353	0.35334
-0.63776	0.3565
-0.64128	0.34349
-0.64374	0.35087
-0.64163	0.35263
-0.64339	0.35931
-0.64444	0.36002
-0.64409	0.35123
-0.64479	0.3572
-0.62511	0.3463
-0.64093	0.35404
-0.64304	0.34947
-0.63776	0.35369
-0.63214	0.34173
-0.63846	0.35334
-0.636	0.34666
