InputZoom	TRUE
InputCenter	1000000000.000000000
InputRange	2.000000000
InputRefImped	50.000000000
XStart	0.000000000
XDelta	0.000000160
XDomain	0
XUnit	Sec
YUnit	V
FreqValidMax	1020000000.000000000
FreqValidMin	980000000.000000000
TimeString	Wed Apr 9 10:31:26.524 2014
Y
0.26541	-0.50933
0.25858	-0.50673
0.26216	-0.50901
0.25695	-0.51226
0.2602	-0.50901
0.26118	-0.5178
0.26574	-0.51487
0.25792	-0.50543
0.25955	-0.52497
0.26574	-0.5165
0.26444	-0.51454
0.26411	-0.51878
0.26085	-0.52203
0.2729	-0.52399
0.26541	-0.50868
0.2716	-0.52594
0.27453	-0.51748
0.26965	-0.51943
0.26607	-0.52334
0.26151	-0.52334
0.26476	-0.52366
0.26053	-0.52138
0.27258	-0.51975
0.27062	-0.52334
0.26704	-0.52724
0.26346	-0.53018
0.26541	-0.52659
0.26672	-0.53213
0.26509	-0.53343
0.26346	-0.52301
0.26313	-0.52724
0.26769	-0.52464
0.2703	-0.53506
0.27649	-0.52724
0.26737	-0.53343
0.27714	-0.53832
0.27421	-0.53897
0.2716	-0.53767
0.26248	-0.53506
0.27779	-0.53799
0.26802	-0.5419
0.26932	-0.53734
0.27616	-0.52692
0.27551	-0.54288
0.2729	-0.54157
0.27388	-0.54581
0.27714	-0.54744
0.27909	-0.55037
0.27714	-0.54255
0.26867	-0.54613
0.28886	-0.54744
0.27909	-0.54906
0.27453	-0.54776
0.27681	-0.55102
0.27225	-0.5572
0.27974	-0.54483
0.27518	-0.55525
0.27942	-0.55916
0.28951	-0.5546
0.28463	-0.5546
0.28202	-0.55004
0.2817	-0.54874
0.28137	-0.56144
0.27844	-0.56339
0.27877	-0.56372
0.28235	-0.55949
0.28886	-0.56014
0.2856	-0.56274
0.28658	-0.56144
0.29147	-0.55395
0.29081	-0.55949
0.28788	-0.56893
0.29537	-0.56437
0.29081	-0.56079
0.28853	-0.56632
0.29342	-0.56274
0.29309	-0.56632
0.28495	-0.57316
0.29668	-0.56535
0.29212	-0.57056
0.2944	-0.56925
0.29016	-0.57805
0.29049	-0.57805
0.29277	-0.56242
0.28723	-0.57968
0.29472	-0.57414
0.29375	-0.57512
0.29179	-0.57088
0.29505	-0.58
0.29537	-0.58098
0.29375	-0.58065
0.28691	-0.57447
0.28853	-0.57349
0.28984	-0.57381
0.29668	-0.58749
0.30124	-0.58684
0.29342	-0.57903
0.29961	-0.5787
0.29863	-0.58489
0.29277	-0.59075
0.30091	-0.58
0.30026	-0.58423
0.29505	-0.59335
0.29635	-0.58945
0.29765	-0.58619
0.30417	-0.58782
0.30286	-0.59042
0.29635	-0.59303
0.30221	-0.59401
0.30742	-0.59401
0.30547	-0.59954
0.2983	-0.59433
0.31361	-0.59075
0.30058	-0.59368
0.30286	-0.59075
0.31329	-0.59791
0.30091	-0.59238
0.29798	-0.59889
0.30417	-0.60736
0.30482	-0.6041
0.30189	-0.60052
0.30286	-0.59596
0.30417	-0.62006
0.30873	-0.6054
0.30124	-0.60736
0.29863	-0.60833
0.30775	-0.61843
0.30254	-0.60377
0.30775	-0.61452
0.31068	-0.61582
0.30026	-0.61387
0.30905	-0.61745
0.31003	-0.61159
0.31459	-0.61908
0.3071	-0.61485
0.30807	-0.62559
0.30058	-0.62299
0.31361	-0.61387
0.31589	-0.62006
0.31426	-0.6155
0.30319	-0.62169
0.3097	-0.62104
0.31133	-0.61908
0.31035	-0.63015
0.32338	-0.62722
0.3097	-0.6181
0.31166	-0.62657
0.31394	-0.62787
0.31589	-0.62657
0.31329	-0.62462
0.31426	-0.63634
0.32012	-0.62429
0.3071	-0.6269
0.30905	-0.63211
0.32338	-0.63732
0.31882	-0.62755
0.31394	-0.64025
0.32436	-0.63992
0.31589	-0.63341
0.31296	-0.6409
0.32631	-0.63829
0.3185	-0.63895
0.32371	-0.6396
0.32924	-0.63146
0.3224	-0.62885
0.31491	-0.63862
0.32436	-0.64383
0.32078	-0.64872
0.32273	-0.65165
0.32599	-0.64904
0.31817	-0.63992
0.32533	-0.64123
0.3224	-0.63895
0.31947	-0.651
0.32859	-0.63634
0.32664	-0.64481
0.32371	-0.64937
0.32273	-0.64709
0.32696	-0.65588
0.31915	-0.65262
0.33152	-0.651
