InputZoom	TRUE
InputCenter	1000000000.000000000
InputRange	2.000000000
InputRefImped	50.000000000
XStart	0.000000000
XDelta	0.000000160
XDomain	0
XUnit	Sec
YUnit	V
FreqValidMax	1020000000.000000000
FreqValidMin	980000000.000000000
TimeString	Wed Apr 9 10:31:26.524 2014
Y
0.53018	0.086626
0.5318	0.090208
0.54125	0.094442
0.54222	0.087277
0.54483	0.09379
0.53799	0.099327
0.54092	0.089882
0.54744	0.093139
0.53669	0.096721
0.54222	0.097698
0.54581	0.09607
0.54353	0.090208
0.54451	0.092813
0.54255	0.090859
0.54353	0.094116
0.55167	0.1003
0.55004	0.096396
0.54451	0.092813
0.5533	0.1003
0.55297	0.096721
0.5533	0.099652
0.55134	0.097698
0.55037	0.10063
0.566	0.098675
0.56209	0.095744
0.54353	0.092813
0.56437	0.089882
0.56046	0.099001
0.552	0.095093
0.56535	0.095419
0.56014	0.096721
0.5533	0.10226
0.56502	0.099001
0.56795	0.091511
0.56242	0.097698
0.55981	0.08858
0.56958	0.084672
0.566	0.10096
0.56242	0.1003
0.56339	0.10291
0.57056	0.097373
0.56991	0.090859
0.56763	0.094116
0.57512	0.092488
0.57674	0.093139
0.57674	0.099001
0.58098	0.097373
0.57284	0.094767
0.57837	0.08858
0.57121	0.10226
0.58098	0.099652
0.57479	0.099327
0.57674	0.10389
0.57837	0.10454
0.5787	0.097373
0.58619	0.10063
0.58033	0.10323
0.58749	0.099978
0.57805	0.098024
0.5813	0.098675
0.5927	0.10454
0.5914	0.10096
0.5927	0.099327
0.58977	0.10096
0.59759	0.097373
0.58033	0.093139
0.59401	0.10063
0.5901	0.099327
0.59628	0.094116
0.59628	0.10519
0.60443	0.099978
0.59856	0.094767
0.6028	0.099001
0.59466	0.10584
0.60443	0.10551
0.6028	0.09835
0.59856	0.10454
0.59856	0.098024
0.59759	0.099001
0.60638	0.10128
0.60508	0.097047
0.61192	0.097047
0.59726	0.098675
0.60606	0.09379
0.60931	0.1003
0.60443	0.09835
0.61061	0.098024
0.61289	0.10193
0.59824	0.1003
0.61778	0.11333
0.61582	0.10226
0.61582	0.099001
0.62169	0.098675
0.61778	0.10389
0.60703	0.10551
0.61029	0.10519
0.6181	0.10747
0.60606	0.10747
0.61517	0.10356
0.6041	0.098024
0.62006	0.10356
0.63211	0.098024
0.62331	0.096721
0.61973	0.10486
0.63113	0.11333
0.62755	0.10584
0.61973	0.10389
0.63406	0.097698
0.63276	0.11138
0.6282	0.10161
0.62853	0.099327
0.62983	0.10389
0.62625	0.10682
0.63471	0.10389
0.63341	0.10942
0.63927	0.11431
0.64579	0.11496
0.63243	0.11561
0.6422	0.10486
0.63569	0.1104
0.6422	0.11138
0.63927	0.11105
0.64318	0.10812
0.63178	0.11007
0.64351	0.11007
0.6409	0.10649
0.64416	0.1117
0.64481	0.099327
0.64416	0.11138
0.64513	0.10356
0.64969	0.10096
0.65262	0.10649
0.651	0.11268
0.65425	0.10454
0.64676	0.10519
0.65621	0.10975
0.65849	0.10519
0.65425	0.1104
0.64807	0.10845
0.65556	0.10845
0.66109	0.10877
0.65556	0.10486
0.6523	0.10779
0.65816	0.11203
0.65523	0.11007
0.66533	0.10258
0.66598	0.10486
0.65458	0.10714
0.66533	0.10551
0.66565	0.11398
0.66565	0.10486
0.66826	0.11203
0.65881	0.11366
0.66826	0.10682
0.67216	0.113
0.67184	0.11528
0.67021	0.10845
0.66793	0.1117
0.67053	0.1104
0.67998	0.11463
0.67672	0.11007
0.66956	0.10812
0.679	0.10747
0.67477	0.10617
0.67412	0.11105
0.67412	0.11235
0.67542	0.10975
0.68584	0.11594
0.68552	0.11105
0.68356	0.10877
0.68031	0.10942
0.68584	0.10779
0.68975	0.12212
0.68291	0.11268
0.68454	0.11366
0.69529	0.11626
0.68845	0.10975
0.6878	0.11528
0.6904	0.11952
0.69333	0.11594
0.68552	0.12147
0.68942	0.11594
0.69301	0.11366
0.69431	0.1091
0.70668	0.11594
0.69985	0.11659
0.70994	0.10877
0.69561	0.11398
0.69431	0.11659
0.70212	0.11235
0.70571	0.11626
0.69756	0.11138
0.69724	0.12408
0.70245	0.12375
0.69887	0.11496
0.71352	0.12375
0.70864	0.10617
0.7044	0.10812
0.70245	0.12082
0.71059	0.11268
0.7158	0.12115
0.7044	0.1117
0.71059	0.11984
0.71515	0.11789
0.70766	0.10291
0.71483	0.11268
0.70929	0.11007
0.71222	0.11235
0.70929	0.12115
0.72134	0.1231
0.7272	0.12277
0.71873	0.12245
0.72492	0.12245
0.72492	0.11756
0.71906	0.11984
0.71645	0.12571
0.72134	0.13026
0.72753	0.11561
0.73176	0.11789
0.72264	0.1244
0.7285	0.11952
0.7259	0.11789
0.72753	0.11626
0.73599	0.12245
0.73143	0.11756
0.73827	0.12147
0.73502	0.12571
0.73274	0.11691
0.73111	0.11398
0.74413	0.12668
0.73697	0.11887
0.73534	0.11659
0.75	0.12343
0.74316	0.13287
0.7373	0.11659
0.74348	0.11691
0.73957	0.12831
0.74837	0.11756
0.74413	0.12831
0.74055	0.12864
0.73925	0.12831
0.75	0.12017
0.74804	0.12082
0.74707	0.1231
0.75358	0.11724
0.74479	0.11659
0.75488	0.11887
0.75716	0.12408
0.76335	0.12082
0.7513	0.12115
0.75065	0.12961
0.75749	0.11854
0.75684	0.11952
0.76205	0.13059
0.75684	0.12733
0.75586	0.12115
0.76367	0.12408
0.76205	0.12538
0.76205	0.12408
0.76856	0.12049
0.76205	0.12343
0.76074	0.11919
0.76237	0.12375
0.76205	0.1345
0.76302	0.12115
0.764	0.12115
0.76367	0.12082
0.77279	0.13189
0.77279	0.12277
0.77182	0.12733
0.77963	0.13092
0.77735	0.11594
0.77572	0.12343
0.7627	0.12473
0.7627	0.11919
0.7767	0.11887
0.7754	0.12603
0.77507	0.1218
0.78256	0.12603
0.77344	0.12473
0.78289	0.13026
0.77898	0.13092
0.78126	0.13026
0.77996	0.12798
0.77442	0.11626
0.78712	0.13092
0.78517	0.12277
0.78647	0.12603
0.7894	0.12245
0.7868	0.13222
0.78549	0.12994
0.78908	0.13548
0.79624	0.1332
0.7868	0.12408
0.78712	0.13222
0.79266	0.13157
0.78712	0.12929
0.79852	0.13613
0.80438	0.13906
0.80015	0.13092
0.80112	0.13124
0.79657	0.12994
0.80015	0.13026
0.80568	0.12961
0.79624	0.12733
0.79363	0.12831
0.80373	0.13482
0.79754	0.1371
0.79885	0.12538
0.78973	0.12538
0.79787	0.13385
0.79494	0.11854
0.80862	0.13189
0.8021	0.1218
0.79559	0.12603
0.78777	0.13124
0.80471	0.12929
0.80275	0.13026
0.79363	0.13026
0.79917	0.13385
